Date,Gender,Race,Age_at_Booking,Current_Age
2015-09-27,M,W,52,52
2015-09-27,M,B,21,22
2015-09-27,M,B,27,27
2015-09-27,M,W,19,19
2015-09-27,M,B,35,35
2015-09-27,M,B,29,29
2015-09-27,M,W,25,25
2015-09-27,M,W,45,45
2015-09-27,M,B,22,22
2015-09-27,M,B,51,51
2015-09-27,M,W,38,38
2015-09-27,M,B,22,22
2015-09-27,M,B,18,18
2015-09-27,M,W,26,26
2015-09-27,M,W,34,34
2015-09-27,M,B,51,51
2015-09-27,M,B,40,40
2015-09-27,M,W,55,55
2015-09-27,M,W,27,27
2015-09-27,M,W,31,31
2015-09-27,M,W,26,26
2015-09-27,M,B,34,34
2015-09-27,M,B,25,25
2015-09-27,M,B,23,23
2015-09-27,M,B,23,23
2015-09-27,M,B,23,23
2015-09-27,M,W,21,21
2015-09-27,M,B,37,37
2015-09-27,M,B,50,50
2015-09-27,M,B,38,38
2015-09-27,M,B,26,26
2015-09-27,M,B,26,28
2015-09-27,M,B,34,35
2015-09-27,M,B,27,28
2015-09-27,M,B,36,38
2015-09-27,M,B,30,32
2015-09-27,M,B,41,41
2015-09-27,M,B,23,24
2015-09-27,M,W,26,27
2015-09-27,M,B,24,25
2015-09-27,M,B,25,26
2015-09-27,M,B,20,21
2015-09-27,M,B,24,25
2015-09-27,M,B,48,49
2015-09-27,M,B,46,47
2015-09-27,M,B,31,32
2015-09-27,M,B,20,20
2015-09-27,M,B,20,21
2015-09-27,M,W,28,29
2015-09-27,M,B,41,42
2015-09-27,M,B,22,23
2015-09-27,M,W,34,35
2015-09-27,M,W,49,50
2015-09-27,M,B,25,25
2015-09-27,M,B,22,22
2015-09-27,M,W,50,50
2015-09-27,M,W,21,21
2015-09-27,M,W,27,27
2015-09-27,M,B,26,26
2015-09-27,M,B,19,19
2015-09-27,M,W,26,27
2015-09-27,M,B,24,25
2015-09-27,M,B,43,44
2015-09-27,M,B,24,24
2015-09-27,M,W,42,43
2015-09-27,M,B,21,21
2015-09-27,M,B,19,20
2015-09-27,M,B,19,19
2015-09-27,M,B,31,31
2015-09-27,M,W,28,29
2015-09-27,M,B,33,33
2015-09-27,M,B,23,23
2015-09-27,M,B,26,27
2015-09-27,M,B,35,36
2015-09-27,M,B,25,25
2015-09-27,M,W,36,36
2015-09-27,M,B,24,24
2015-09-27,M,W,18,18
2015-09-27,M,B,21,21
2015-09-27,M,B,21,21
